user_idx,item_idx,rating,reward,timestamp,step
56,0,5,1.0,883698581,103
57,268,4,1.0,884304267,0
57,312,5,1.0,884304267,1
57,267,5,1.0,884304288,2
57,8,4,1.0,884304328,3
57,49,4,1.0,884304328,4
57,407,5,1.0,884304377,5
57,108,4,1.0,884304396,6
57,236,4,1.0,884304396,7
57,115,5,1.0,884304409,8
57,812,5,1.0,884304430,9
57,256,5,1.0,884304430,10
57,136,5,1.0,884304430,11
57,180,3,0.0,884304447,12
57,123,5,1.0,884304483,13
57,0,5,1.0,884304483,14
57,12,3,0.0,884304503,15
57,126,4,1.0,884304503,16
57,283,4,1.0,884304519,17
57,19,1,-0.5,884304538,18
57,99,5,1.0,884304553,19
57,150,3,0.0,884304553,20
57,149,4,1.0,884304570,21
57,24,4,1.0,884304570,22
57,245,5,1.0,884304592,23
57,282,1,-0.5,884304592,24
57,474,5,1.0,884304609,25
57,1007,1,-0.5,884304609,26
57,1011,4,1.0,884304627,27
57,110,4,1.0,884304638,28
57,221,4,1.0,884304656,29
57,6,5,1.0,884304656,30
57,203,4,1.0,884304701,31
57,181,4,1.0,884304701,32
57,662,2,-0.5,884304728,33
57,651,5,1.0,884304728,34
57,1062,1,-0.5,884304728,35
57,193,3,0.0,884304747,36
57,97,4,1.0,884304747,37
57,133,5,1.0,884304766,38
57,639,5,1.0,884304767,39
57,188,3,0.0,884304790,40
57,772,4,1.0,884304790,41
57,708,5,1.0,884304812,42
57,31,5,1.0,884304812,43
57,602,5,1.0,884304812,44
57,567,4,1.0,884304838,45
57,644,5,1.0,884304838,46
57,653,5,1.0,884304865,47
57,1005,2,-0.5,884304865,48
57,654,5,1.0,884304865,49
57,461,4,1.0,884304865,50
57,11,5,1.0,884304895,51
57,489,4,1.0,884304896,52
57,184,2,-0.5,884304896,53
57,1083,4,1.0,884304896,54
57,152,5,1.0,884304896,55
57,143,4,1.0,884304936,56
57,1097,4,1.0,884304936,57
57,41,4,1.0,884304936,58
57,175,4,1.0,884304936,59
57,168,4,1.0,884304936,60
57,1069,4,1.0,884304936,61
57,7,4,1.0,884304955,62
57,155,5,1.0,884304955,63
57,1099,2,-0.5,884304979,64
57,424,5,1.0,884304979,65
57,510,5,1.0,884304979,66
57,959,4,1.0,884305004,67
57,729,5,1.0,884305004,68
57,10,5,1.0,884305019,69
57,208,5,1.0,884305019,70
57,209,4,1.0,884305042,71
57,922,5,1.0,884305062,72
57,954,4,1.0,884305062,73
57,317,3,0.0,884305087,74
57,473,4,1.0,884305087,75
57,1018,4,1.0,884305088,76
57,197,3,0.0,884305123,77
57,194,4,1.0,884305123,78
57,691,2,-0.5,884305123,79
57,496,2,-0.5,884305123,80
57,849,5,1.0,884305150,81
57,1102,5,1.0,884305150,82
57,134,4,1.0,884305150,83
57,222,5,1.0,884305150,84
57,557,5,1.0,884305165,85
57,432,5,1.0,884305165,86
57,650,4,1.0,884305185,87
57,202,5,1.0,884305185,88
57,237,5,1.0,884305185,89
57,479,3,0.0,884305220,90
57,192,3,0.0,884305220,91
57,274,5,1.0,884305220,92
57,482,5,1.0,884305220,93
57,88,3,0.0,884305220,94
57,500,2,-0.5,884305220,95
57,171,5,1.0,884305241,96
57,462,3,0.0,884305241,97
57,60,5,1.0,884305271,98
57,227,5,1.0,884305271,99
57,683,4,1.0,884305271,100
57,173,4,1.0,884305271,101
57,583,5,1.0,884305271,102
57,44,5,1.0,884305295,103
57,63,5,1.0,884305295,104
57,199,3,0.0,884305295,105
57,213,2,-0.5,884305296,106
57,513,5,1.0,884305321,107
57,731,3,0.0,884305321,108
57,215,3,0.0,884305338,109
57,172,5,1.0,884305353,110
57,55,5,1.0,884305369,111
57,1103,2,-0.5,884305679,112
57,339,4,1.0,884305708,113
57,299,4,1.0,884388247,114
57,309,4,1.0,884459024,115
57,1096,5,1.0,884504973,116
57,271,5,1.0,884647314,117
57,122,4,1.0,884650140,118
57,174,5,1.0,884663324,119
57,68,1,-0.5,884663351,120
57,170,5,1.0,884663379,121
57,212,5,1.0,884663379,122
57,1104,2,-0.5,884794758,123
57,247,4,1.0,884794774,124
57,346,3,0.0,888638515,125
57,380,4,1.0,890321652,126
57,69,4,1.0,890321652,127
57,254,4,1.0,890321652,128
57,353,3,0.0,890321652,129
57,1100,5,1.0,890421373,130
57,310,4,1.0,890770101,131
57,511,3,0.0,890770101,132
57,198,4,1.0,891611501,133
57,167,5,1.0,891611548,134
57,495,2,-0.5,891611593,135
57,490,4,1.0,891611593,136
57,1105,4,1.0,892068866,137
57,949,1,-0.5,892242020,138
57,404,2,-0.5,892242047,139
57,740,2,-0.5,892242159,140
57,545,2,-0.5,892242190,141
57,1047,1,-0.5,892242190,142
57,248,4,1.0,892242272,143
57,120,2,-0.5,892242300,144
57,822,1,-0.5,892242419,145
57,239,4,1.0,892242478,146
57,119,2,-0.5,892242765,147
57,1088,1,-0.5,892242818,148
57,1101,1,-0.5,892242891,149
57,366,5,1.0,892243053,150
57,1098,2,-0.5,892243079,151
58,285,3,0.0,888202532,0
58,312,5,1.0,888202532,1
58,257,3,0.0,888202749,2
58,287,5,1.0,888202787,3
58,899,4,1.0,888202814,4
58,99,5,1.0,888202899,5
58,125,5,1.0,888202899,6
58,6,4,1.0,888202941,7
58,284,4,1.0,888202941,8
58,128,5,1.0,888202941,9
58,918,4,1.0,888203018,10
58,928,2,-0.5,888203018,11
58,115,4,1.0,888203018,12
58,741,3,0.0,888203053,13
58,8,4,1.0,888203053,14
58,0,2,-0.5,888203053,15
58,150,5,1.0,888203053,16
58,1008,4,1.0,888203095,17
58,275,5,1.0,888203095,18
58,110,4,1.0,888203095,19
58,507,5,1.0,888203095,20
58,1114,3,0.0,888203128,21
58,457,4,1.0,888203128,22
58,272,2,-0.5,888203129,23
58,147,3,0.0,888203175,24
58,286,5,1.0,888203175,25
58,108,4,1.0,888203175,26
58,740,4,1.0,888203175,27
58,219,2,-0.5,888203175,28
58,9,4,1.0,888203234,29
58,13,5,1.0,888203234,30
58,117,5,1.0,888203234,31
58,136,5,1.0,888203234,32
58,276,4,1.0,888203234,33
58,24,4,1.0,888203270,34
58,409,3,0.0,888203270,35
58,146,5,1.0,888203270,36
58,1047,4,1.0,888203270,37
58,590,4,1.0,888203270,38
58,1116,4,1.0,888203313,39
58,120,4,1.0,888203313,40
58,17,4,1.0,888203313,41
58,148,4,1.0,888203313,42
58,973,3,0.0,888203343,43
58,122,3,0.0,888203343,44
58,1046,2,-0.5,888203371,45
58,236,3,0.0,888203371,46
58,12,5,1.0,888203415,47
58,845,4,1.0,888203415,48
58,476,3,0.0,888203415,49
58,1113,5,1.0,888203415,50
58,927,4,1.0,888203449,51
58,273,1,-0.5,888203449,52
58,283,2,-0.5,888203449,53
58,14,5,1.0,888203449,54
58,546,3,0.0,888203482,55
58,471,3,0.0,888203482,56
58,404,3,0.0,888203578,57
58,1092,5,1.0,888203578,58
58,844,5,1.0,888203579,59
58,712,5,1.0,888203579,60
58,239,2,-0.5,888203579,61
58,23,4,1.0,888203579,62
58,930,2,-0.5,888203610,63
58,472,3,0.0,888203610,64
58,596,2,-0.5,888203610,65
58,974,4,1.0,888203610,66
58,234,1,-0.5,888203658,67
58,124,3,0.0,888203658,68
58,824,4,1.0,888203658,69
58,755,2,-0.5,888203658,70
58,594,3,0.0,888203658,71
58,759,2,-0.5,888203659,72
58,925,1,-0.5,888203708,73
58,761,4,1.0,888203708,74
58,763,4,1.0,888203709,75
58,822,5,1.0,888203749,76
58,289,3,0.0,888203750,77
58,475,2,-0.5,888203814,78
58,2,4,1.0,888203814,79
58,870,2,-0.5,888203865,80
58,865,3,0.0,888203865,81
58,1027,1,-0.5,888203900,82
58,1119,1,-0.5,888203900,83
58,716,2,-0.5,888203959,84
58,105,4,1.0,888203959,85
58,368,2,-0.5,888203959,86
58,619,4,1.0,888203959,87
58,11,5,1.0,888204260,88
58,202,4,1.0,888204260,89
58,204,3,0.0,888204260,90
58,200,4,1.0,888204260,91
58,21,4,1.0,888204260,92
58,78,5,1.0,888204260,93
58,504,4,1.0,888204260,94
58,610,3,0.0,888204309,95
58,426,5,1.0,888204309,96
58,63,5,1.0,888204309,97
58,482,5,1.0,888204309,98
58,209,4,1.0,888204309,99
58,653,4,1.0,888204309,100
58,602,5,1.0,888204309,101
58,176,4,1.0,888204349,102
58,317,5,1.0,888204349,103
58,97,5,1.0,888204349,104
58,356,5,1.0,888204349,105
58,186,5,1.0,888204349,106
58,132,3,0.0,888204349,107
58,587,2,-0.5,888204389,108
58,57,4,1.0,888204389,109
58,522,4,1.0,888204389,110
58,197,5,1.0,888204389,111
58,465,4,1.0,888204389,112
58,214,5,1.0,888204430,113
58,169,4,1.0,888204430,114
58,126,5,1.0,888204430,115
58,515,4,1.0,888204430,116
58,473,5,1.0,888204430,117
58,514,4,1.0,888204430,118
58,44,5,1.0,888204465,119
58,55,5,1.0,888204465,120
58,422,5,1.0,888204465,121
58,192,4,1.0,888204465,122
58,484,2,-0.5,888204466,123
58,854,4,1.0,888204502,124
58,47,5,1.0,888204502,125
58,483,4,1.0,888204502,126
58,509,4,1.0,888204502,127
58,607,4,1.0,888204502,128
58,171,5,1.0,888204552,129
58,237,5,1.0,888204553,130
58,658,3,0.0,888204553,131
58,526,5,1.0,888204553,132
58,434,5,1.0,888204553,133
58,614,4,1.0,888204553,134
58,54,5,1.0,888204553,135
58,173,5,1.0,888204553,136
58,683,3,0.0,888204553,137
58,428,4,1.0,888204597,138
58,366,4,1.0,888204597,139
58,60,4,1.0,888204597,140
58,656,4,1.0,888204597,141
58,179,4,1.0,888204597,142
58,167,5,1.0,888204641,143
58,513,5,1.0,888204641,144
58,632,3,0.0,888204641,145
58,142,1,-0.5,888204641,146
58,745,5,1.0,888204642,147
58,654,5,1.0,888204642,148
58,194,5,1.0,888204757,149
58,168,4,1.0,888204757,150
58,962,5,1.0,888204757,151
58,69,3,0.0,888204758,152
58,94,2,-0.5,888204758,153
58,134,5,1.0,888204758,154
58,1110,5,1.0,888204758,155
58,524,3,0.0,888204758,156
58,182,5,1.0,888204802,157
58,82,4,1.0,888204802,158
58,605,4,1.0,888204802,159
58,431,4,1.0,888204802,160
58,672,5,1.0,888204802,161
58,479,5,1.0,888204802,162
58,968,3,0.0,888204802,163
58,133,5,1.0,888204841,164
58,193,3,0.0,888204841,165
58,190,4,1.0,888204841,166
58,41,5,1.0,888204841,167
58,27,5,1.0,888204841,168
58,1107,3,0.0,888204877,169
58,520,5,1.0,888204877,170
58,180,5,1.0,888204877,171
58,181,5,1.0,888204877,172
58,506,4,1.0,888204877,173
58,603,3,0.0,888204927,174
58,497,5,1.0,888204927,175
58,662,4,1.0,888204928,176
58,58,5,1.0,888204928,177
58,233,5,1.0,888204928,178
58,424,4,1.0,888204928,179
58,525,4,1.0,888204928,180
58,208,5,1.0,888204965,181
58,510,5,1.0,888204965,182
58,88,5,1.0,888204965,183
58,59,5,1.0,888204965,184
58,518,4,1.0,888204965,185
58,1020,4,1.0,888204996,186
58,178,5,1.0,888204996,187
58,91,5,1.0,888204997,188
58,708,5,1.0,888204997,189
58,650,5,1.0,888204997,190
58,38,4,1.0,888205033,191
58,98,4,1.0,888205033,192
58,189,5,1.0,888205033,193
58,643,4,1.0,888205033,194
58,49,5,1.0,888205087,195
58,788,4,1.0,888205087,196
58,704,4,1.0,888205087,197
58,68,5,1.0,888205087,198
58,195,5,1.0,888205088,199
58,1108,3,0.0,888205088,200
58,495,4,1.0,888205144,201
58,512,4,1.0,888205144,202
58,172,5,1.0,888205144,203
58,528,4,1.0,888205145,204
58,583,4,1.0,888205145,205
58,735,5,1.0,888205145,206
58,85,3,0.0,888205145,207
58,417,2,-0.5,888205188,208
58,187,4,1.0,888205188,209
58,1064,5,1.0,888205188,210
58,427,5,1.0,888205188,211
58,1049,2,-0.5,888205188,212
58,657,4,1.0,888205188,213
58,3,4,1.0,888205188,214
58,418,2,-0.5,888205228,215
58,215,4,1.0,888205228,216
58,86,4,1.0,888205228,217
58,184,5,1.0,888205228,218
58,429,5,1.0,888205228,219
58,31,4,1.0,888205228,220
58,67,2,-0.5,888205228,221
58,567,5,1.0,888205229,222
58,723,5,1.0,888205265,223
58,64,4,1.0,888205265,224
58,728,4,1.0,888205265,225
58,32,3,0.0,888205265,226
58,1100,5,1.0,888205265,227
58,726,2,-0.5,888205265,228
58,90,4,1.0,888205265,229
58,22,5,1.0,888205300,230
58,174,4,1.0,888205300,231
58,527,4,1.0,888205300,232
58,581,4,1.0,888205300,233
58,488,4,1.0,888205300,234
58,135,3,0.0,888205336,235
58,706,3,0.0,888205336,236
58,646,5,1.0,888205336,237
58,80,4,1.0,888205336,238
58,199,5,1.0,888205370,239
58,698,4,1.0,888205370,240
58,731,3,0.0,888205370,241
58,442,5,1.0,888205370,242
58,478,5,1.0,888205370,243
58,491,4,1.0,888205370,244
58,130,4,1.0,888205410,245
58,746,4,1.0,888205410,246
58,198,4,1.0,888205410,247
58,264,4,1.0,888205410,248
58,196,5,1.0,888205462,249
58,709,3,0.0,888205463,250
58,701,5,1.0,888205463,251
58,691,3,0.0,888205463,252
58,403,3,0.0,888205463,253
58,211,4,1.0,888205463,254
58,207,5,1.0,888205533,255
58,659,4,1.0,888205534,256
58,734,5,1.0,888205534,257
58,430,4,1.0,888205534,258
58,769,4,1.0,888205534,259
58,674,5,1.0,888205534,260
58,649,5,1.0,888205534,261
58,46,5,1.0,888205574,262
58,240,4,1.0,888205574,263
58,381,4,1.0,888205574,264
58,70,3,0.0,888205574,265
58,175,5,1.0,888205574,266
58,433,4,1.0,888205574,267
58,663,4,1.0,888205614,268
58,489,4,1.0,888205614,269
58,203,5,1.0,888205615,270
58,51,4,1.0,888205615,271
58,609,4,1.0,888205615,272
58,548,4,1.0,888205659,273
58,380,5,1.0,888205659,274
58,384,4,1.0,888205659,275
58,95,5,1.0,888205659,276
58,185,5,1.0,888205660,277
58,81,5,1.0,888205660,278
58,415,3,0.0,888205660,279
58,648,4,1.0,888205660,280
58,469,3,0.0,888205714,281
58,229,4,1.0,888205714,282
58,201,4,1.0,888205714,283
58,392,2,-0.5,888205714,284
58,678,4,1.0,888205714,285
58,227,4,1.0,888205714,286
58,516,5,1.0,888205714,287
58,131,5,1.0,888205744,288
58,10,5,1.0,888205744,289
58,569,4,1.0,888205745,290
58,447,4,1.0,888205787,291
58,505,5,1.0,888205787,292
58,461,5,1.0,888205787,293
58,29,5,1.0,888205787,294
58,952,5,1.0,888205787,295
58,467,3,0.0,888205855,296
58,500,1,-0.5,888205855,297
58,1112,4,1.0,888205855,298
58,608,2,-0.5,888205855,299
58,160,3,0.0,888205855,300
58,502,4,1.0,888205855,301
58,714,5,1.0,888205921,302
58,53,4,1.0,888205921,303
58,582,5,1.0,888205921,304
58,228,3,0.0,888205921,305
58,96,5,1.0,888205921,306
58,503,5,1.0,888205921,307
58,487,3,0.0,888205956,308
58,101,2,-0.5,888205956,309
58,617,4,1.0,888205956,310
58,379,3,0.0,888205956,311
58,432,5,1.0,888205982,312
58,420,5,1.0,888206015,313
58,226,3,0.0,888206015,314
58,580,5,1.0,888206015,315
58,671,5,1.0,888206015,316
58,621,4,1.0,888206015,317
58,1117,2,-0.5,888206048,318
58,210,5,1.0,888206048,319
58,43,4,1.0,888206048,320
58,615,5,1.0,888206049,321
58,450,5,1.0,888206049,322
58,561,4,1.0,888206094,323
58,1118,4,1.0,888206094,324
58,435,5,1.0,888206094,325
58,183,4,1.0,888206094,326
58,446,5,1.0,888206095,327
58,50,5,1.0,888206095,328
58,370,4,1.0,888206095,329
58,958,4,1.0,888206095,330
58,971,4,1.0,888206125,331
58,661,3,0.0,888206125,332
58,568,4,1.0,888206161,333
58,611,3,0.0,888206161,334
58,1111,3,0.0,888206161,335
58,52,5,1.0,888206161,336
58,76,4,1.0,888206254,337
58,1106,4,1.0,888206254,338
58,641,5,1.0,888206254,339
58,754,4,1.0,888206254,340
58,72,4,1.0,888206254,341
58,624,3,0.0,888206295,342
58,601,2,-0.5,888206295,343
58,401,4,1.0,888206296,344
58,225,4,1.0,888206362,345
58,791,4,1.0,888206362,346
58,1109,4,1.0,888206363,347
58,1004,5,1.0,888206363,348
58,464,2,-0.5,888206363,349
58,89,2,-0.5,888206363,350
58,950,3,0.0,888206409,351
58,217,5,1.0,888206409,352
58,1073,4,1.0,888206409,353
58,707,4,1.0,888206410,354
58,639,5,1.0,888206445,355
58,139,1,-0.5,888206445,356
58,945,1,-0.5,888206445,357
58,738,4,1.0,888206485,358
58,565,4,1.0,888206485,359
58,669,4,1.0,888206485,360
58,231,3,0.0,888206485,361
58,218,5,1.0,888206485,362
58,141,1,-0.5,888206561,363
58,386,3,0.0,888206562,364
58,558,5,1.0,888206562,365
58,1115,3,0.0,888206562,366
58,773,2,-0.5,888206562,367
58,566,4,1.0,888206562,368
58,391,2,-0.5,888206562,369
58,549,5,1.0,888206605,370
58,140,4,1.0,888206605,371
58,563,2,-0.5,888206605,372
58,100,5,1.0,888206605,373
58,780,4,1.0,888206605,374
58,402,5,1.0,888206605,375
58,490,4,1.0,888206689,376
58,523,3,0.0,888206689,377
58,320,4,1.0,888206764,378
58,686,1,-0.5,888206764,379
59,750,2,-0.5,883325421,0
59,285,5,1.0,883325421,1
59,326,4,1.0,883325508,2
59,524,5,1.0,883325944,3
59,131,4,1.0,883325944,4
59,143,4,1.0,883325944,5
59,29,5,1.0,883325944,6
59,600,4,1.0,883325944,7
59,492,5,1.0,883325994,8
59,63,4,1.0,883325994,9
59,523,4,1.0,883325994,10
59,512,5,1.0,883325994,11
59,207,5,1.0,883326028,12
59,473,5,1.0,883326028,13
59,179,4,1.0,883326028,14
59,607,5,1.0,883326028,15
59,175,4,1.0,883326057,16
59,637,5,1.0,883326057,17
59,135,4,1.0,883326057,18
59,194,4,1.0,883326086,19
59,527,4,1.0,883326086,20
59,640,5,1.0,883326086,21
59,203,4,1.0,883326086,22
59,429,5,1.0,883326122,23
59,434,4,1.0,883326122,24
59,95,4,1.0,883326122,25
59,27,5,1.0,883326155,26
59,58,5,1.0,883326155,27
59,1020,5,1.0,883326185,28
59,592,5,1.0,883326185,29
59,1120,3,0.0,883326215,30
59,96,3,0.0,883326215,31
59,68,4,1.0,883326215,32
59,614,5,1.0,883326215,33
59,133,4,1.0,883326215,34
59,209,4,1.0,883326241,35
59,6,5,1.0,883326241,36
59,479,4,1.0,883326273,37
59,356,4,1.0,883326273,38
59,444,5,1.0,883326273,39
59,616,4,1.0,883326273,40
59,513,4,1.0,883326300,41
59,510,4,1.0,883326301,42
59,506,4,1.0,883326301,43
59,490,4,1.0,883326301,44
59,478,5,1.0,883326301,45
59,171,4,1.0,883326339,46
59,198,5,1.0,883326339,47
59,7,3,0.0,883326370,48
59,483,5,1.0,883326370,49
59,518,4,1.0,883326370,50
59,46,4,1.0,883326399,51
59,177,5,1.0,883326399,52
59,182,5,1.0,883326399,53
59,493,4,1.0,883326399,54
59,8,5,1.0,883326399,55
59,653,4,1.0,883326399,56
59,193,4,1.0,883326425,57
59,204,4,1.0,883326426,58
59,97,4,1.0,883326463,59
59,233,4,1.0,883326463,60
59,477,3,0.0,883326463,61
59,11,4,1.0,883326463,62
59,88,5,1.0,883326463,63
59,612,4,1.0,883326497,64
59,173,4,1.0,883326497,65
59,1124,4,1.0,883326497,66
59,482,5,1.0,883326497,67
59,172,4,1.0,883326498,68
59,1121,5,1.0,883326498,69
59,491,5,1.0,883326525,70
59,159,4,1.0,883326525,71
59,178,4,1.0,883326566,72
59,497,5,1.0,883326566,73
59,185,4,1.0,883326566,74
59,127,3,0.0,883326566,75
59,49,5,1.0,883326566,76
59,165,4,1.0,883326593,77
59,208,5,1.0,883326593,78
59,422,4,1.0,883326593,79
59,426,5,1.0,883326620,80
59,78,4,1.0,883326620,81
59,196,4,1.0,883326620,82
59,1123,4,1.0,883326652,83
59,60,4,1.0,883326652,84
59,22,4,1.0,883326652,85
59,602,5,1.0,883326652,86
59,488,5,1.0,883326682,87
59,498,3,0.0,883326682,88
59,184,4,1.0,883326682,89
59,274,4,1.0,883326682,90
59,495,4,1.0,883326682,91
59,199,4,1.0,883326710,92
59,504,4,1.0,883326710,93
59,704,4,1.0,883326710,94
59,152,3,0.0,883326733,95
59,428,5,1.0,883326733,96
59,180,4,1.0,883326754,97
59,557,4,1.0,883326784,98
59,514,5,1.0,883326784,99
59,226,4,1.0,883326784,100
59,707,4,1.0,883326784,101
59,660,4,1.0,883326808,102
59,522,4,1.0,883326837,103
59,167,5,1.0,883326837,104
59,545,4,1.0,883326837,105
59,69,4,1.0,883326838,106
59,658,4,1.0,883326862,107
59,528,4,1.0,883326862,108
59,604,3,0.0,883326893,109
59,664,4,1.0,883326893,110
59,834,4,1.0,883326893,111
59,132,4,1.0,883326893,112
59,55,4,1.0,883326919,113
59,174,5,1.0,883326919,114
59,489,4,1.0,883326958,115
59,404,4,1.0,883326958,116
59,601,4,1.0,883326958,117
59,481,4,1.0,883326958,118
59,150,5,1.0,883326995,119
59,632,4,1.0,883326995,120
59,72,4,1.0,883326995,121
59,798,4,1.0,883326995,122
59,674,4,1.0,883326995,123
59,1059,4,1.0,883326995,124
59,1019,4,1.0,883327018,125
59,655,4,1.0,883327018,126
59,76,4,1.0,883327040,127
59,402,3,0.0,883327087,128
59,615,3,0.0,883327087,129
59,211,5,1.0,883327087,130
59,134,5,1.0,883327087,131
59,419,4,1.0,883327113,132
59,617,3,0.0,883327113,133
59,1125,4,1.0,883327174,134
59,509,5,1.0,883327174,135
59,670,4,1.0,883327175,136
59,416,4,1.0,883327175,137
59,841,4,1.0,883327175,138
59,628,3,0.0,883327175,139
59,809,4,1.0,883327201,140
59,605,4,1.0,883327201,141
59,649,4,1.0,883327201,142
59,484,4,1.0,883327222,143
59,659,4,1.0,883327243,144
59,160,4,1.0,883327265,145
59,516,4,1.0,883327265,146
59,137,2,-0.5,883327287,147
59,403,3,0.0,883327287,148
59,206,3,0.0,883327342,149
59,432,4,1.0,883327342,150
59,417,3,0.0,883327342,151
59,507,4,1.0,883327368,152
59,365,4,1.0,883327368,153
59,433,5,1.0,883327368,154
59,501,4,1.0,883327394,155
59,221,4,1.0,883327441,156
59,142,3,0.0,883327441,157
59,505,5,1.0,883327441,158
59,229,4,1.0,883327441,159
59,130,4,1.0,883327441,160
59,744,5,1.0,883327442,161
59,236,4,1.0,883327442,162
59,228,4,1.0,883327472,163
59,500,3,0.0,883327472,164
59,227,4,1.0,883327472,165
59,140,3,0.0,883327472,166
59,81,3,0.0,883327493,167
59,210,4,1.0,883327493,168
59,217,4,1.0,883327538,169
59,698,4,1.0,883327539,170
59,12,4,1.0,883327539,171
59,162,4,1.0,883327566,172
59,214,4,1.0,883327566,173
59,377,4,1.0,883327566,174
59,591,4,1.0,883327566,175
59,264,5,1.0,883327591,176
59,418,3,0.0,883327612,177
59,494,3,0.0,883327639,178
59,415,4,1.0,883327639,179
59,754,4,1.0,883327639,180
59,120,4,1.0,883327664,181
59,581,4,1.0,883327664,182
59,87,4,1.0,883327684,183
59,672,4,1.0,883327711,184
59,734,5,1.0,883327711,185
59,59,5,1.0,883327734,186
59,161,4,1.0,883327734,187
59,392,4,1.0,883327754,188
59,384,4,1.0,883327799,189
59,94,4,1.0,883327799,190
59,215,4,1.0,883327827,191
59,410,3,0.0,883327827,192
59,442,4,1.0,883327847,193
59,20,3,0.0,883327923,194
59,1049,3,0.0,883327923,195
59,735,5,1.0,883327923,196
59,608,3,0.0,883327923,197
59,70,3,0.0,883327948,198
59,728,4,1.0,883327975,199
59,636,4,1.0,883327975,200
59,224,3,0.0,883327976,201
59,603,4,1.0,883327997,202
59,1122,4,1.0,883327997,203
59,151,4,1.0,883328033,204
59,683,4,1.0,883328033,205
60,257,4,1.0,891206125,0
60,268,3,0.0,891206125,1
60,330,2,-0.5,891206126,2
60,309,4,1.0,891206194,3
60,332,3,0.0,891206232,4
60,1126,4,1.0,891206274,5
60,750,3,0.0,891206274,6
60,327,5,1.0,891206371,7
60,689,2,-0.5,891206407,8
60,326,2,-0.5,891206407,9
60,299,5,1.0,891206407,10
60,322,3,0.0,891206450,11
60,300,1,-0.5,891206450,12
60,303,4,1.0,891220884,13
60,293,2,-0.5,891220884,14
60,346,5,1.0,892302120,15
60,747,2,-0.5,892302120,16
60,270,1,-0.5,892302231,17
60,677,3,0.0,892302309,18
61,301,3,0.0,879371909,0
61,287,2,-0.5,879371909,1
61,257,5,1.0,879371909,2
61,305,4,1.0,879371909,3
61,327,3,0.0,879371909,4
61,269,2,-0.5,879371909,5
61,874,4,1.0,879371909,6
61,270,1,-0.5,879371909,7
61,474,4,1.0,879371980,8
61,272,4,1.0,879371980,9
61,1128,5,1.0,879372060,10
61,8,4,1.0,879372182,11
61,275,5,1.0,879372182,12
61,49,5,1.0,879372216,13
61,126,4,1.0,879372216,14
61,99,4,1.0,879372276,15
61,128,3,0.0,879372276,16
61,507,4,1.0,879372277,17
61,6,4,1.0,879372277,18
61,297,4,1.0,879372304,19
61,743,3,0.0,879372304,20
61,2,3,0.0,879372325,21
61,274,4,1.0,879372325,22
61,124,4,1.0,879372347,23
61,844,3,0.0,879372383,24
61,180,4,1.0,879372418,25
61,256,2,-0.5,879372434,26
61,249,5,1.0,879372455,27
61,284,4,1.0,879372455,28
61,248,2,-0.5,879372479,29
61,221,5,1.0,879372480,30
61,115,3,0.0,879372480,31
61,951,3,0.0,879372505,32
61,236,3,0.0,879372563,33
61,116,4,1.0,879372563,34
61,282,4,1.0,879372598,35
61,23,4,1.0,879372633,36
61,1011,3,0.0,879372633,37
61,675,3,0.0,879372633,38
61,12,4,1.0,879372634,39
61,14,2,-0.5,879372634,40
61,150,5,1.0,879372651,41
61,110,3,0.0,879372670,42
61,19,4,1.0,879372696,43
61,454,3,0.0,879372696,44
61,285,3,0.0,879372813,45
61,0,2,-0.5,879372813,46
61,1127,2,-0.5,879372831,47
61,762,1,-0.5,879372851,48
61,13,4,1.0,879372851,49
61,1008,4,1.0,879372869,50
61,146,3,0.0,879372870,51
61,120,4,1.0,879372916,52
61,1133,2,-0.5,879372936,53
61,741,2,-0.5,879372965,54
61,1059,1,-0.5,879373007,55
61,234,4,1.0,879373007,56
61,117,2,-0.5,879373007,57
61,289,3,0.0,879373007,58
61,1015,4,1.0,879373008,59
61,472,4,1.0,879373046,60
61,280,3,0.0,879373118,61
61,404,3,0.0,879373118,62
61,545,4,1.0,879373118,63
61,471,2,-0.5,879373152,64
61,684,2,-0.5,879373175,65
61,923,1,-0.5,879373175,66
61,865,2,-0.5,879373195,67
61,293,1,-0.5,879373215,68
61,1027,1,-0.5,879373215,69
61,244,2,-0.5,879373232,70
61,596,2,-0.5,879373254,71
61,251,3,0.0,879373272,72
61,224,3,0.0,879373287,73
61,1131,2,-0.5,879373404,74
61,826,2,-0.5,879373421,75
61,20,3,0.0,879373460,76
61,930,1,-0.5,879373522,77
61,97,4,1.0,879373543,78
61,113,4,1.0,879373568,79
61,237,5,1.0,879373568,80
61,508,4,1.0,879373568,81
61,510,4,1.0,879373586,82
61,11,4,1.0,879373613,83
61,473,4,1.0,879373613,84
61,190,5,1.0,879373613,85
61,187,3,0.0,879373638,86
61,63,4,1.0,879373638,87
61,317,5,1.0,879373659,88
61,170,4,1.0,879373659,89
61,526,4,1.0,879373692,90
61,422,3,0.0,879373692,91
61,54,5,1.0,879373692,92
61,198,4,1.0,879373692,93
61,167,5,1.0,879373711,94
61,55,5,1.0,879373711,95
61,461,2,-0.5,879373737,96
61,203,3,0.0,879373737,97
61,175,5,1.0,879373768,98
61,482,4,1.0,879373768,99
61,133,4,1.0,879373768,100
61,171,5,1.0,879373794,101
61,96,2,-0.5,879373795,102
61,7,5,1.0,879373820,103
